article_title,country,revision_id,article_quality,population,region
Reeko Moosa Manik,Maldives,1227781579,Start,0.6,SOUTH ASIA
Abdulla Maseeh Mohamed,Maldives,1250562656,Start,0.6,SOUTH ASIA
Yumna Maumoon,Maldives,1248445820,Stub,0.6,SOUTH ASIA
Mohamed Ashmalee,Maldives,1235587846,Stub,0.6,SOUTH ASIA
Sharif Mohamed,Maldives,1244941090,Start,0.6,SOUTH ASIA
Mohamed Muizzu,Maldives,1249376012,GA,0.6,SOUTH ASIA
Family of Mohamed Muizzu,Maldives,1247284084,Start,0.6,SOUTH ASIA
Ahmed Nareesh,Maldives,1229648052,Stub,0.6,SOUTH ASIA
Faisal Naseem,Maldives,1240444041,Start,0.6,SOUTH ASIA
Nazra Naseem,Maldives,1231286080,Start,0.6,SOUTH ASIA
Abdulla Shahid,Maldives,1244783683,C,0.6,SOUTH ASIA
Shidhatha Shareef,Maldives,1185086630,Stub,0.6,SOUTH ASIA
Shifa Mohamed,Maldives,1238331180,Stub,0.6,SOUTH ASIA
Aishath Shiham,Maldives,1239447378,Stub,0.6,SOUTH ASIA
Jameel Usman,Maldives,1229519780,C,0.6,SOUTH ASIA
Mohammed Waheed Deen,Maldives,1241974843,Start,0.6,SOUTH ASIA
Umar Zahir (politician),Maldives,1240955887,C,0.6,SOUTH ASIA
Muad Mohamed Zaki,Maldives,1225542574,Start,0.6,SOUTH ASIA
Moosa Zameer,Maldives,1249583931,Start,0.6,SOUTH ASIA
Zahiya Zareer,Maldives,1244341294,C,0.6,SOUTH ASIA
Aishath Nahula,Maldives,1244989200,Start,0.6,SOUTH ASIA
Alwata Ichata Sahi,Mali,1204711866,Stub,23.3,WESTERN AFRICA
Amadou Thiam,Mali,1244380205,Start,23.3,WESTERN AFRICA
Sangaré Niamoto Ba,Mali,1226329641,Stub,23.3,WESTERN AFRICA
Boubacar Alpha Bah,Mali,1229918902,Stub,23.3,WESTERN AFRICA
Siby Ginette Bellegarde,Mali,1053500952,Stub,23.3,WESTERN AFRICA
Cheick Bougadary Traoré,Mali,1233509228,Stub,23.3,WESTERN AFRICA
Dramane Dembélé,Mali,1106209182,Start,23.3,WESTERN AFRICA
Hamadoun Dicko,Mali,1186363595,Stub,23.3,WESTERN AFRICA
Mamadou Djigué,Mali,1230163595,Stub,23.3,WESTERN AFRICA
Amadou Doucoure,Mali,1185422077,Stub,23.3,WESTERN AFRICA
Ly Taher Dravé,Mali,1226300358,Stub,23.3,WESTERN AFRICA
Mahamane Haidara,Mali,1177650454,Stub,23.3,WESTERN AFRICA
Jamille Bittar,Mali,1062893055,Stub,23.3,WESTERN AFRICA
Modibo Keïta,Mali,1235076006,C,23.3,WESTERN AFRICA
Mamadou Konaté,Mali,1247055409,Stub,23.3,WESTERN AFRICA
Balla Koné,Mali,1220065013,Start,23.3,WESTERN AFRICA
Garan Fabou Kouyate,Mali,1245878638,Start,23.3,WESTERN AFRICA
Mamadou M'Bodje,Mali,1177650569,Stub,23.3,WESTERN AFRICA
Mohamed Ag Intalla,Mali,1223857980,Start,23.3,WESTERN AFRICA
Zeïni Moulaye,Mali,1245389557,Stub,23.3,WESTERN AFRICA
N'Diaye Ramatoulaye Diallo,Mali,1125486904,C,23.3,WESTERN AFRICA
Yeah Samake,Mali,1237748854,B,23.3,WESTERN AFRICA
Foutanga Babani Sissoko,Mali,1231005252,Start,23.3,WESTERN AFRICA
Ousmane Sy,Mali,1053500811,Start,23.3,WESTERN AFRICA
Tiéman Coulibaly,Mali,1224357702,Start,23.3,WESTERN AFRICA
Amadou Toumani Touré,Mali,1247505172,GA,23.3,WESTERN AFRICA
Demba Traoré (politician),Mali,1053499445,Start,23.3,WESTERN AFRICA
Salimata Traoré,Mali,1219803147,Stub,23.3,WESTERN AFRICA
Ismaël Wagué,Mali,1246469926,Stub,23.3,WESTERN AFRICA
Daniel Attard,Malta,1242368271,Stub,0.6,SOUTHERN EUROPE
Atlan Anien,Marshall Islands,1142606347,Stub,0.1,OCEANIA
Ataji Balos,Marshall Islands,1136352456,Stub,0.1,OCEANIA
Tony deBrum,Marshall Islands,1234549166,C,0.1,OCEANIA
Thomas Heine,Marshall Islands,1248898497,Stub,0.1,OCEANIA
Wilbur Heine,Marshall Islands,1248898473,Stub,0.1,OCEANIA
Alvin Jacklick,Marshall Islands,1190558199,Stub,0.1,OCEANIA
Michael Konelios,Marshall Islands,1248537667,Stub,0.1,OCEANIA
Tadashi Lometo,Marshall Islands,1215918232,Start,0.1,OCEANIA
Dennis Momotaro,Marshall Islands,1213069064,Start,0.1,OCEANIA
Rien Morris,Marshall Islands,1248538511,Stub,0.1,OCEANIA
David Paul (politician),Marshall Islands,1213791591,Stub,0.1,OCEANIA
Witten Philippo,Marshall Islands,1225039920,Start,0.1,OCEANIA
Hiroshi V. Yamamura,Marshall Islands,1184975727,Stub,0.1,OCEANIA
Kane Hamidou Baba,Mauritania,1231791635,Stub,4.9,WESTERN AFRICA
Horma Ould Babana,Mauritania,1196550452,C,4.9,WESTERN AFRICA
Selama Mint Cheikhne Ould Lemrabott,Mauritania,1192502795,Stub,4.9,WESTERN AFRICA
Mohamed Lemine Ch'bih Ould Cheikh Melainine,Mauritania,1227352105,C,4.9,WESTERN AFRICA
Vatimetou Mint Khatry,Mauritania,1225809738,Stub,4.9,WESTERN AFRICA
Messaoud Ould Boulkheir,Mauritania,1245226335,C,4.9,WESTERN AFRICA
Patrick Assirvaden,Mauritania,1150521615,Stub,4.9,WESTERN AFRICA
Anil Bachoo,Mauritania,1226333114,Stub,4.9,WESTERN AFRICA
Antoine Bestel,Mauritania,1231466715,GA,4.9,WESTERN AFRICA
Rishon Bhadain,Mauritania,1242187993,Start,4.9,WESTERN AFRICA
Cassam Ajum Piperdy,Mauritania,1217999545,Start,4.9,WESTERN AFRICA
Eddy J. Changkye,Mauritania,1188052498,C,4.9,WESTERN AFRICA
Joseph-François Charpentier de Cossigny,Mauritania,1230494168,Start,4.9,WESTERN AFRICA
Antoine Toussaint de Chazal,Mauritania,1235560456,Start,4.9,WESTERN AFRICA
Chief Commissioner of Rodrigues,Mauritania,1240586443,Start,4.9,WESTERN AFRICA
Ivan Collendavelloo,Mauritania,1224035151,Stub,4.9,WESTERN AFRICA
Louis Joseph Coralie,Mauritania,1058307177,Start,4.9,WESTERN AFRICA
Adrien d'Épinay,Mauritania,1193460688,C,4.9,WESTERN AFRICA
Sangeet Fowdar,Mauritania,1184652318,C,4.9,WESTERN AFRICA
Jagdish Koonjul,Mauritania,1250186715,C,4.9,WESTERN AFRICA
Pierre Leung Shing,Mauritania,1172388810,Stub,4.9,WESTERN AFRICA
Pritam Singh Mattan,Mauritania,1249627759,Stub,4.9,WESTERN AFRICA
Cehl Meeah,Mauritania,1185223022,Start,4.9,WESTERN AFRICA
Moilin Jean Ah-Chuen,Mauritania,1225850513,GA,4.9,WESTERN AFRICA
Jean-Claude Pierre-Louis,Mauritania,1240586431,Stub,4.9,WESTERN AFRICA
Charles Thomi Pitot,Mauritania,1166086181,Start,4.9,WESTERN AFRICA
Prega Ramsamy,Mauritania,1159629985,Start,4.9,WESTERN AFRICA
Johnson Roussety,Mauritania,1240586450,Stub,4.9,WESTERN AFRICA
Showkutally Soodhun,Mauritania,1230259825,Stub,4.9,WESTERN AFRICA
Subhasnee,Mauritania,1154754342,Stub,4.9,WESTERN AFRICA
Erhart Aten,Federated States of Micronesia,1218218803,Stub,0.1,OCEANIA
Gideon Doone,Federated States of Micronesia,1227035650,Stub,0.1,OCEANIA
John Ehsa,Federated States of Micronesia,1216588152,Start,0.1,OCEANIA
Jack Fritz (politician),Federated States of Micronesia,1188817966,Stub,0.1,OCEANIA
Tony Ganngiyan,Federated States of Micronesia,1153029460,Stub,0.1,OCEANIA
Gerson Jackson,Federated States of Micronesia,1239995409,Start,0.1,OCEANIA
Lyndon Jackson,Federated States of Micronesia,1231681393,Start,0.1,OCEANIA
John Mangefel,Federated States of Micronesia,1242010533,Stub,0.1,OCEANIA
Esmond Moses,Federated States of Micronesia,1188817746,Stub,0.1,OCEANIA
Masao Nakayama,Federated States of Micronesia,1231670592,Start,0.1,OCEANIA
Wesley Simina,Federated States of Micronesia,1247242628,Start,0.1,OCEANIA
Ansito Walter,Federated States of Micronesia,1231680092,Start,0.1,OCEANIA
Robert Weilbacher,Federated States of Micronesia,1185904613,Start,0.1,OCEANIA
Strik Yoma,Federated States of Micronesia,1239995431,Stub,0.1,OCEANIA
Adrian Albu,Moldova,1201441837,Stub,3.4,EASTERN EUROPE
Alexandr Petkov,Moldova,1232238202,Stub,3.4,EASTERN EUROPE
Arcadie Capcelea,Moldova,1232238412,Stub,3.4,EASTERN EUROPE
Oleg Balan,Moldova,1240225655,Start,3.4,EASTERN EUROPE
Galina Balmoș,Moldova,1232398089,Stub,3.4,EASTERN EUROPE
Mihail Barbulat,Moldova,1232398121,Stub,3.4,EASTERN EUROPE
Valentin Beniuc,Moldova,1232398481,Stub,3.4,EASTERN EUROPE
Vlad Bilețchi,Moldova,1200644828,C,3.4,EASTERN EUROPE
Vasile Bîtca,Moldova,1203790429,Start,3.4,EASTERN EUROPE
Valeriu Bulgari,Moldova,1203782667,Stub,3.4,EASTERN EUROPE
Larisa Catrinici,Moldova,1232400756,Stub,3.4,EASTERN EUROPE
Ion Ceban,Moldova,1250593639,C,3.4,EASTERN EUROPE
Vladimir Cebotari,Moldova,1242626807,C,3.4,EASTERN EUROPE
Mihail Cibotaru,Moldova,1232590199,Stub,3.4,EASTERN EUROPE
Ion Constantin Ciobanu,Moldova,1236291646,Start,3.4,EASTERN EUROPE
Romulus Cioflec,Moldova,1217161284,Start,3.4,EASTERN EUROPE
Petru Comendant,Moldova,1226754329,Stub,3.4,EASTERN EUROPE
Artur Cozma,Moldova,1203784912,Stub,3.4,EASTERN EUROPE
Pavel Creangă,Moldova,1230089280,Stub,3.4,EASTERN EUROPE
Cristina Gherasimov,Moldova,1232591535,Stub,3.4,EASTERN EUROPE
Andrei Cucu,Moldova,1240176226,Stub,3.4,EASTERN EUROPE
Vladimir Darie,Moldova,1164754853,Start,3.4,EASTERN EUROPE
Veaceslav Dobîndă,Moldova,1166993886,Stub,3.4,EASTERN EUROPE
Mihail Druță,Moldova,1232591884,Stub,3.4,EASTERN EUROPE
Alexandru Esaulenco,Moldova,1166993985,Stub,3.4,EASTERN EUROPE
Eugeniu Nichiforciuc,Moldova,1232591966,Stub,3.4,EASTERN EUROPE
Gheorghe Ichim,Moldova,1232592316,Stub,3.4,EASTERN EUROPE
Gheorghe Lungu (politician),Moldova,1232592378,Stub,3.4,EASTERN EUROPE
Eugen Gladun,Moldova,1226755339,Stub,3.4,EASTERN EUROPE
Iuliana Gorea-Costin,Moldova,1246688078,Start,3.4,EASTERN EUROPE
Vitalie Gorincioi,Moldova,1232592554,Stub,3.4,EASTERN EUROPE
Vasile Grădinaru,Moldova,1242620401,Stub,3.4,EASTERN EUROPE
Eduard Grama,Moldova,1203781908,Stub,3.4,EASTERN EUROPE
Anatol Grimalschi,Moldova,1171481822,Stub,3.4,EASTERN EUROPE
Vladimir Gurițenco,Moldova,1167148536,Stub,3.4,EASTERN EUROPE
Vasile Iovv,Moldova,1232593134,Stub,3.4,EASTERN EUROPE
Andrei Ivanțoc,Moldova,1194205679,Start,3.4,EASTERN EUROPE
Gheorghe Malarciuc,Moldova,1200667979,Start,3.4,EASTERN EUROPE
Mihail Manoli,Moldova,1232772683,Stub,3.4,EASTERN EUROPE
Radu Marian (politician),Moldova,1232109911,Stub,3.4,EASTERN EUROPE
Constantin Mihăilescu,Moldova,1189661987,Stub,3.4,EASTERN EUROPE
Constantin Mimi,Moldova,1154939115,Start,3.4,EASTERN EUROPE
Timofei Moșneaga,Moldova,1243922515,C,3.4,EASTERN EUROPE
Alexandr Nesterovschi,Moldova,1232773245,Stub,3.4,EASTERN EUROPE
Dumitru Nidelcu,Moldova,1232773295,Stub,3.4,EASTERN EUROPE
"Aleksandr Nikitin (politician, born 1987)",Moldova,1246754862,Start,3.4,EASTERN EUROPE
Grigore Novac,Moldova,1221538963,Stub,3.4,EASTERN EUROPE
Ion Păduraru,Moldova,1232773604,Stub,3.4,EASTERN EUROPE
Vasile Parasca,Moldova,1232773668,Stub,3.4,EASTERN EUROPE
Iacob Popovici,Moldova,1170486794,Stub,3.4,EASTERN EUROPE
Maria Postoico,Moldova,1239626851,Start,3.4,EASTERN EUROPE
Dumitru Pulbere,Moldova,1170743473,Stub,3.4,EASTERN EUROPE
Larisa Șavga,Moldova,1232778139,Stub,3.4,EASTERN EUROPE
Sergiu Palihovici,Moldova,1232778308,Stub,3.4,EASTERN EUROPE
Mihai Severovan,Moldova,1232778342,Stub,3.4,EASTERN EUROPE
Eugeniu Șlopac,Moldova,1205562439,Stub,3.4,EASTERN EUROPE
Eduard Smirnov,Moldova,1232778549,Stub,3.4,EASTERN EUROPE
Nichita Smochină,Moldova,1250144999,FA,3.4,EASTERN EUROPE
Andrei Spînu,Moldova,1223026665,Stub,3.4,EASTERN EUROPE
Sergiu Stati,Moldova,1232778665,Stub,3.4,EASTERN EUROPE
Leonid Talmaci,Moldova,1232777359,Stub,3.4,EASTERN EUROPE
Valentina Țapiș,Moldova,1232777509,Stub,3.4,EASTERN EUROPE
Dmitri Todoroglo,Moldova,1242167834,Stub,3.4,EASTERN EUROPE
Valeriu Troenco,Moldova,1232777781,Stub,3.4,EASTERN EUROPE
Victor Țvircun,Moldova,1232776378,Stub,3.4,EASTERN EUROPE
Victor Țopa,Moldova,1247836480,Stub,3.4,EASTERN EUROPE
Boris Volosatîi,Moldova,1217912056,C,3.4,EASTERN EUROPE
Vitalie Vrabie,Moldova,1232776874,Stub,3.4,EASTERN EUROPE
Jean-Charles Allavena,Monaco,1222705482,Start,0.0,WESTERN EUROPE
Laurent Anselmi,Monaco,1228785159,Start,0.0,WESTERN EUROPE
Camille Blanc,Monaco,1247535187,Start,0.0,WESTERN EUROPE
Robert Calcagno,Monaco,1135814202,C,0.0,WESTERN EUROPE
Jean Castellini,Monaco,1249358704,Stub,0.0,WESTERN EUROPE
Paul Demange (politician),Monaco,1229443213,Stub,0.0,WESTERN EUROPE
Catherine Fautrier,Monaco,1219297450,Stub,0.0,WESTERN EUROPE
Paul Masseron,Monaco,1222114102,Start,0.0,WESTERN EUROPE
Thierry Poyet,Monaco,960140393,Stub,0.0,WESTERN EUROPE
Gilles Tonelli,Monaco,1183193100,B,0.0,WESTERN EUROPE
Chilkhaajavyn Avday,Mongolia,1051560376,Stub,3.5,EAST ASIA
Dendeviin Terbishdagva,Mongolia,1243521548,Stub,3.5,EAST ASIA
Tsakhiagiin Elbegdorj,Mongolia,1247488873,B,3.5,EAST ASIA
Luvsannyamyn Gantömör,Mongolia,1247359859,Stub,3.5,EAST ASIA
Diluwa Khutugtu Jamsrangjab,Mongolia,1246273574,Start,3.5,EAST ASIA
Bayantömöriin Khaisan,Mongolia,1239033698,C,3.5,EAST ASIA
Mijiddorjiin Khanddorj,Mongolia,1221669826,C,3.5,EAST ASIA
Tsendiin Mönkh-Orgil,Mongolia,1243514846,C,3.5,EAST ASIA
Luvsannamsrain Oyun-Erdene,Mongolia,1249970172,GA,3.5,EAST ASIA
Dritan Abazović,Montenegro,1249023085,GA,0.6,SOUTHERN EUROPE
Božidar Bojović,Montenegro,1245226687,Start,0.6,SOUTHERN EUROPE
Jevrem Brković,Montenegro,1224150168,C,0.6,SOUTHERN EUROPE
Predrag Bulatović,Montenegro,1158653391,Start,0.6,SOUTHERN EUROPE
Miodrag Davidović,Montenegro,1211829162,C,0.6,SOUTHERN EUROPE
Vladimir Dobričanin,Montenegro,1245226697,C,0.6,SOUTHERN EUROPE
Dobrilo Dedeić,Montenegro,696310078,Stub,0.6,SOUTHERN EUROPE
Sekula Drljević,Montenegro,1245746700,GA,0.6,SOUTHERN EUROPE
Fatmir Gjeka,Montenegro,1245226714,Start,0.6,SOUTHERN EUROPE
Milutin Jelić,Montenegro,1220446053,C,0.6,SOUTHERN EUROPE
Batrić Jovanović,Montenegro,1152984878,Stub,0.6,SOUTHERN EUROPE
Jovan Kavarić,Montenegro,1245226560,Stub,0.6,SOUTHERN EUROPE
Zdravko Krivokapić,Montenegro,1244571902,FA,0.6,SOUTHERN EUROPE
Vujica Lazović,Montenegro,1224035540,Start,0.6,SOUTHERN EUROPE
Vladimir Leposavić,Montenegro,1243518946,C,0.6,SOUTHERN EUROPE
Stjepan Mitrov Ljubiša,Montenegro,1240189643,C,0.6,SOUTHERN EUROPE
Stevan Lukačević,Montenegro,1245226568,Stub,0.6,SOUTHERN EUROPE
Branko Lukovac,Montenegro,1190555971,Stub,0.6,SOUTHERN EUROPE
Savić Marković Štedimlija,Montenegro,1245661005,C,0.6,SOUTHERN EUROPE
Tarzan Milošević,Montenegro,1234111779,Stub,0.6,SOUTHERN EUROPE
Iko Mirković,Montenegro,1245226569,Start,0.6,SOUTHERN EUROPE
Fuad Nimani,Montenegro,1242012404,Stub,0.6,SOUTHERN EUROPE
Darko Pajović,Montenegro,1246942243,C,0.6,SOUTHERN EUROPE
Vladimir Pavićević,Montenegro,1207040463,Start,0.6,SOUTHERN EUROPE
Jovan Pavlović (politician),Montenegro,1226935449,Stub,0.6,SOUTHERN EUROPE
Andrija Popović,Montenegro,1245227218,C,0.6,SOUTHERN EUROPE
Evgenije Popović,Montenegro,1243083065,Start,0.6,SOUTHERN EUROPE
Novica Radović,Montenegro,1242578375,Start,0.6,SOUTHERN EUROPE
Miloš Radulović (politician),Montenegro,1207823889,Stub,0.6,SOUTHERN EUROPE
Nešo Šćepović,Montenegro,1245226578,Start,0.6,SOUTHERN EUROPE
Budimir Šegrt,Montenegro,1122440109,Stub,0.6,SOUTHERN EUROPE
Sergej Sekulović,Montenegro,1183676446,Stub,0.6,SOUTHERN EUROPE
Aleksandar Stijović,Montenegro,1243518923,Start,0.6,SOUTHERN EUROPE
Lazar Tomanović,Montenegro,1243083023,Start,0.6,SOUTHERN EUROPE
Lujo Vojnović,Montenegro,1246357379,C,0.6,SOUTHERN EUROPE
Dejan Vukšić,Montenegro,1177292473,Start,0.6,SOUTHERN EUROPE
Abu Bakr Ibn Abi Zaid as-Slawi,Morocco,1245183760,Stub,37.0,NORTHERN AFRICA
Mohamed Ali El Admi,Morocco,1055102528,Stub,37.0,NORTHERN AFRICA
Mahjoubi Aherdane,Morocco,1244052254,Start,37.0,NORTHERN AFRICA
Ba Ahmed,Morocco,1082884635,Start,37.0,NORTHERN AFRICA
Moulay Ahmed Alaoui,Morocco,1246012243,Start,37.0,NORTHERN AFRICA
Abderrahmane Amalou,Morocco,1249089950,Stub,37.0,NORTHERN AFRICA
Saaïd Amzazi,Morocco,1249054415,Stub,37.0,NORTHERN AFRICA
Abdessamad Archane,Morocco,1245185308,Stub,37.0,NORTHERN AFRICA
Mustapha Bakkoury,Morocco,1155781381,C,37.0,NORTHERN AFRICA
Ahmed Balafrej,Morocco,1244050839,C,37.0,NORTHERN AFRICA
Abdelouahed Belkeziz,Morocco,1244051993,Start,37.0,NORTHERN AFRICA
Moncef Belkhayat,Morocco,1244680788,Start,37.0,NORTHERN AFRICA
Mehdi Ben Barka,Morocco,1250624406,C,37.0,NORTHERN AFRICA
Mohamed Benchaaboun,Morocco,1245188693,C,37.0,NORTHERN AFRICA
Hakim Benchamach,Morocco,1244051294,Stub,37.0,NORTHERN AFRICA
Ahmed Benjelloun,Morocco,1245188391,Stub,37.0,NORTHERN AFRICA
Omar Benjelloun,Morocco,1245187417,Start,37.0,NORTHERN AFRICA
Fadel Benyaich,Morocco,1245186940,Start,37.0,NORTHERN AFRICA
Driss Benzekri (activist),Morocco,1244051602,Start,37.0,NORTHERN AFRICA
Abderrahim Bouabid,Morocco,1246010673,Start,37.0,NORTHERN AFRICA
M'hamed Boucetta,Morocco,1243831971,Stub,37.0,NORTHERN AFRICA
Nasser Bourita,Morocco,1243832858,C,37.0,NORTHERN AFRICA
Abdelghani Bousta,Morocco,1243833677,B,37.0,NORTHERN AFRICA
Abdelhadi Boutaleb,Morocco,1245185566,Stub,37.0,NORTHERN AFRICA
Brahim Boutaleb,Morocco,1243832092,Start,37.0,NORTHERN AFRICA
Miloud Chaabi,Morocco,1246871230,C,37.0,NORTHERN AFRICA
Mohamed Haddou Chiguer,Morocco,1243832439,Stub,37.0,NORTHERN AFRICA
Rochdi Chraibi,Morocco,1245329843,Stub,37.0,NORTHERN AFRICA
Mohammed al-Hajj ibn Mohammed al-Dila'i,Morocco,1250398472,Start,37.0,NORTHERN AFRICA
Anas Doukkali,Morocco,1245329508,Stub,37.0,NORTHERN AFRICA
Khalihenna Ould Errachid,Morocco,1215616785,GA,37.0,NORTHERN AFRICA
Mohamed El Fassi,Morocco,1190167672,Start,37.0,NORTHERN AFRICA
Ahmed al-Hiba,Morocco,1241880564,Start,37.0,NORTHERN AFRICA
Ahmed ibn Abi Mahalli,Morocco,1224487470,GA,37.0,NORTHERN AFRICA
Abdellatif Jouahri,Morocco,1246185063,Start,37.0,NORTHERN AFRICA
Mohammed Kabbaj,Morocco,1246358836,Stub,37.0,NORTHERN AFRICA
Abdelhafid Kadiri,Morocco,1243832532,Stub,37.0,NORTHERN AFRICA
Abdellah Kadiri,Morocco,1246403569,Start,37.0,NORTHERN AFRICA
Muhammad al-Kattani,Morocco,1246285307,GA,37.0,NORTHERN AFRICA
Khanatha bint Bakkar,Morocco,1249128711,C,37.0,NORTHERN AFRICA
Mohand Laenser,Morocco,1244052275,Stub,37.0,NORTHERN AFRICA
Mohammed Karim Lamrani,Morocco,1243832238,C,37.0,NORTHERN AFRICA
Azzeddine Laraki,Morocco,1246571939,C,37.0,NORTHERN AFRICA
Mohammed VI of Morocco,Morocco,1250885775,B,37.0,NORTHERN AFRICA
Abdelkrim Motii,Morocco,1245329075,Stub,37.0,NORTHERN AFRICA
Khalid Naciri,Morocco,1244051184,Stub,37.0,NORTHERN AFRICA
Mohammed al-Makki al-Nasiri,Morocco,1245184093,Stub,37.0,NORTHERN AFRICA
Zoulikha Nasri,Morocco,1245185105,Start,37.0,NORTHERN AFRICA
Abdelaziz El Omari,Morocco,1168135452,Start,37.0,NORTHERN AFRICA
Ilyas El Omari,Morocco,1244051318,Stub,37.0,NORTHERN AFRICA
Abdellatif Ouahbi,Morocco,1244051321,Start,37.0,NORTHERN AFRICA
Chafik Rachadi,Morocco,1243833613,C,37.0,NORTHERN AFRICA
Abdelwahed Radi,Morocco,1244843050,Stub,37.0,NORTHERN AFRICA
Mohammed Sajid (politician),Morocco,1245188824,Stub,37.0,NORTHERN AFRICA
Sidi al-Ayachi,Morocco,1245187768,Start,37.0,NORTHERN AFRICA
Sidi Hamdi Ould Errachid,Morocco,1244051074,Start,37.0,NORTHERN AFRICA
Fathallah Sijilmassi,Morocco,1245187124,Start,37.0,NORTHERN AFRICA
Mohammed Allal Sinaceur,Morocco,1243832655,Start,37.0,NORTHERN AFRICA
Mohamed Hassan Ouazzani,Morocco,1245328779,Start,37.0,NORTHERN AFRICA
Nasser Zefzafi,Morocco,1249091080,C,37.0,NORTHERN AFRICA
Abdellatif Zeroual,Morocco,1244051612,Stub,37.0,NORTHERN AFRICA
Mohammed Ziane,Morocco,1245328571,C,37.0,NORTHERN AFRICA
Yassir Znagui,Morocco,1244051523,Stub,37.0,NORTHERN AFRICA
Brahim Zniber,Morocco,1250235910,C,37.0,NORTHERN AFRICA
Mário Albino,Mozambique,1042139227,Start,33.9,EASTERN AFRICA
Carlos Cardoso (journalist),Mozambique,1249355860,Start,33.9,EASTERN AFRICA
Afonso Dhlakama,Mozambique,1240532685,C,33.9,EASTERN AFRICA
Helder Francisco Malauene,Mozambique,1065685422,Stub,33.9,EASTERN AFRICA
Janet Mondlane,Mozambique,1246373216,Start,33.9,EASTERN AFRICA
Nyeleti Brooke Mondlane,Mozambique,1226211423,Stub,33.9,EASTERN AFRICA
Basilio Muhate,Mozambique,1246373223,Stub,33.9,EASTERN AFRICA
Murade Isaac Murargy,Mozambique,1041131952,Stub,33.9,EASTERN AFRICA
Antonio Augusto Eduardo Namburete,Mozambique,1232941744,Start,33.9,EASTERN AFRICA
Tomaz Salomão,Mozambique,1246373248,Stub,33.9,EASTERN AFRICA
Marcelino dos Santos,Mozambique,1246373256,C,33.9,EASTERN AFRICA
Stella da Graça Pinto Novo Zeca,Mozambique,1070241018,Stub,33.9,EASTERN AFRICA
Ben Africa,Namibia,1222863168,Start,2.6,SOUTHERN AFRICA
Hendrina Afrikaner,Namibia,1154144271,Stub,2.6,SOUTHERN AFRICA
Jager Afrikaner,Namibia,1229945721,Start,2.6,SOUTHERN AFRICA
Klaas Afrikaner,Namibia,1246430439,Stub,2.6,SOUTHERN AFRICA
Duminga Ndala,Namibia,1217984989,Start,2.6,SOUTHERN AFRICA
Esme Sophia Isaack,Namibia,1237419382,Start,2.6,SOUTHERN AFRICA
Dap Izaaks,Namibia,1194709273,Stub,2.6,SOUTHERN AFRICA
Gottlob Mbaukua,Namibia,1214738217,Stub,2.6,SOUTHERN AFRICA
John McNab,Namibia,1209744541,Start,2.6,SOUTHERN AFRICA
Maxie Minnaar,Namibia,1105191855,Start,2.6,SOUTHERN AFRICA
Nehale Mpingana,Namibia,1171515390,Start,2.6,SOUTHERN AFRICA
Manasse ǃNoreseb,Namibia,1015106908,C,2.6,SOUTHERN AFRICA
Abner Nuule,Namibia,1188297660,Stub,2.6,SOUTHERN AFRICA
Anna Shiweda,Namibia,1234683725,Start,2.6,SOUTHERN AFRICA
Thimoteus Tjamuaha,Namibia,1214738431,Stub,2.6,SOUTHERN AFRICA
Erastus Tjejamba,Namibia,1214738394,Stub,2.6,SOUTHERN AFRICA
Cornelius van Wyk,Namibia,1077993801,Stub,2.6,SOUTHERN AFRICA
Eben van Zijl,Namibia,1203276921,Start,2.6,SOUTHERN AFRICA
Chet Narayan Acharya,Nepal,1240717301,Stub,30.9,SOUTH ASIA
Sheikh Abul Kalam Azad (Nepali politician),Nepal,1246987820,C,30.9,SOUTH ASIA
Surya Bahadur KC,Nepal,1236558469,Stub,30.9,SOUTH ASIA
Mohan Baral,Nepal,1174999517,Stub,30.9,SOUTH ASIA
Gopal Kumar Basnet,Nepal,1189925024,Stub,30.9,SOUTH ASIA
Dhokal Singh Basnyat,Nepal,1223085375,Stub,30.9,SOUTH ASIA
Chakra Prasad Bastola,Nepal,1248275701,Start,30.9,SOUTH ASIA
Bedraj Singh,Nepal,1239549671,Stub,30.9,SOUTH ASIA
Ghanashyam Bhandari,Nepal,1241303409,Stub,30.9,SOUTH ASIA
Bhim Bahadur Bhandari,Nepal,1232672287,Stub,30.9,SOUTH ASIA
Mahendra Bahadur Bista,Nepal,1240109611,Stub,30.9,SOUTH ASIA
Narayan Prasad Dahal,Nepal,1241634031,Stub,30.9,SOUTH ASIA
Gagan Singh Bhandari,Nepal,1223075157,Start,30.9,SOUTH ASIA
Rajendra Laxmi Gaire,Nepal,1189923087,Stub,30.9,SOUTH ASIA
Harka Gurung,Nepal,1243223649,Start,30.9,SOUTH ASIA
Ram Chandra Jha,Nepal,1211204880,Start,30.9,SOUTH ASIA
Jhalak Bahadur Magar,Nepal,1241302999,Stub,30.9,SOUTH ASIA
Prem Bahadur Kansakar,Nepal,1206443756,C,30.9,SOUTH ASIA
Ek Raj Karki,Nepal,1241622160,Stub,30.9,SOUTH ASIA
Ratneshwar Lal Kayastha,Nepal,1130432472,Start,30.9,SOUTH ASIA
Rajanra KC,Nepal,1160122772,Stub,30.9,SOUTH ASIA
Bishal Khadka,Nepal,1210988854,Stub,30.9,SOUTH ASIA
Devi Khadka,Nepal,1243242828,Start,30.9,SOUTH ASIA
Yadunath Khanal,Nepal,1229751756,Start,30.9,SOUTH ASIA
